file,pattern,target,line_number,suggested_category,rationale
tests/unit/pod/trainer/managers/test_data_loader_manager.py,MagicMock_bare,,19,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_data_loader_manager.py,MagicMock_bare,,20,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_data_loader_manager.py,MagicMock_other,,22,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/managers/test_data_loader_manager.py,MagicMock_bare,,35,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_data_loader_manager.py,MagicMock_bare,,37,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_data_loader_manager.py,MagicMock_bare,,73,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_data_loader_manager.py,MagicMock_bare,,83,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_mlflow_manager_artifacts_registry.py,MagicMock_bare,,182,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_mlflow_manager_artifacts_registry.py,MagicMock_bare,,291,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_mlflow_manager_config_and_tracing.py,MagicMock_bare,,227,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_mlflow_manager_config_and_tracing.py,MagicMock_bare,,254,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_mlflow_manager_config_and_tracing.py,MagicMock_bare,,265,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_mlflow_manager_more_coverage.py,MagicMock_other,,622,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/managers/test_mlflow_manager_more_coverage.py,MagicMock_bare,,626,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_mlflow_manager_more_coverage.py,MagicMock_other,,651,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/managers/test_mlflow_manager_more_coverage.py,MagicMock_other,,683,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/managers/test_mlflow_manager_more_coverage.py,MagicMock_bare,,685,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_mlflow_manager_more_coverage.py,MagicMock_bare,,685,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_mlflow_manager_more_coverage.py,MagicMock_other,,732,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/managers/test_mlflow_manager_more_coverage.py,MagicMock_bare,,733,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_mlflow_manager_more_coverage.py,MagicMock_other,,739,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/managers/test_mlflow_manager_more_coverage.py,MagicMock_bare,,824,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_model_saver_manager.py,MagicMock_bare,,15,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_model_saver_manager.py,MagicMock_bare,,16,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_model_saver_manager.py,MagicMock_bare,,29,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_model_saver_manager.py,MagicMock_bare,,31,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/managers/test_model_saver_manager.py,MagicMock_bare,,40,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_domain_logger.py,MagicMock_bare,,17,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_event_log.py,MagicMock_other,,161,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_event_log.py,MagicMock_bare,,174,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_event_log.py,MagicMock_other,,182,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_event_log.py,MagicMock_other,,190,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_flush_offset_marker.py,MagicMock_bare,,72,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_mlflow_interface.py,MagicMock_bare,,52,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_mlflow_interface.py,MagicMock_bare,,55,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_mlflow_interface.py,MagicMock_bare,,72,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_mlflow_interface.py,MagicMock_bare,,188,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_mlflow_interface.py,MagicMock_bare,,236,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,17,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,18,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_other,,26,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_other,,33,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_other,,39,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,40,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_other,,48,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,49,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,66,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,80,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,88,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,100,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,102,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,125,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,131,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,147,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,149,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,170,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,179,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,181,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,194,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,202,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,211,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_model_registry.py,MagicMock_bare,,222,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,43,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,49,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_bare,,242,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,259,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,268,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,277,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,286,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,297,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,320,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,340,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,367,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,374,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,386,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,400,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,440,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,467,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,MagicMock_other,,495,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,patch_object_context_manager,transport._warn_rate_limited,530,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/mlflow/test_resilient_transport.py,patch_context_manager,ryotenkai_pod.trainer.mlflow.resilient_transport.logger,540,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/mlflow/test_resilient_transport_flush.py,MagicMock_other,,100,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_resilient_transport_flush.py,MagicMock_bare,,252,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,19,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,20,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,28,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_other,,30,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,56,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,70,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,110,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,113,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,129,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,131,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,147,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,155,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,180,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_other,,182,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_other,,183,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,201,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,203,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,223,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,247,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/mlflow/test_run_analytics.py,MagicMock_bare,,248,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,43,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,44,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,45,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,46,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,47,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,55,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,63,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,146,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,ryotenkai_pod.trainer.orchestrator.phase_executor.PhaseExecutor._compute_dataset_fingerprint,149,REFACTOR,patches private internal — production needs DI
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,165,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.dataset_info,168,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,190,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,ryotenkai_pod.trainer.orchestrator.phase_executor.adapter_cache.time.sleep,204,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,210,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,ryotenkai_pod.trainer.orchestrator.phase_executor.adapter_cache.time.sleep,211,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,217,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,223,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,ryotenkai_pod.trainer.orchestrator.phase_executor.adapter_cache.time.sleep,224,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,231,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,ryotenkai_pod.trainer.orchestrator.phase_executor.adapter_cache.time.sleep,232,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,237,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,248,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,249,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,256,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,271,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,274,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,peft.PeftModel,275,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,283,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,300,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,peft.PeftModel,301,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,304,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,306,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,319,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,peft.PeftModel,320,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,323,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,325,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,338,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,340,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,349,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,351,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,363,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,peft.PeftModel,364,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,369,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,379,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,381,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,398,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,399,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,406,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,peft.PeftModel,407,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,410,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,411,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,423,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,425,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,448,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,ryotenkai_pod.trainer.orchestrator.phase_executor.adapter_cache.time.sleep,457,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,huggingface_hub.HfApi,494,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_context_manager,ryotenkai_pod.trainer.orchestrator.phase_executor.adapter_cache.time.sleep,497,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._try_adapter_cache_hit,537,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,547,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,549,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,556,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._compute_dataset_fingerprint_safe,559,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._try_adapter_cache_hit,560,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._should_stop,561,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,575,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._compute_dataset_fingerprint_safe,588,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._try_adapter_cache_hit,589,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._should_stop,590,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,604,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._compute_dataset_fingerprint_safe,616,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._try_adapter_cache_hit,617,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._should_stop,618,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,632,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._compute_dataset_fingerprint_safe,647,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._try_adapter_cache_hit,648,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,patch_object_context_manager,executor._should_stop,649,REFACTOR,patch.object on private attr — test smell
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,663,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,702,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_other,,709,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/pod/trainer/orchestrator/test_adapter_cache_phase_executor.py,MagicMock_bare,,715,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
